0,10.,10.,0.
1,7.968247921235653,7.596897278576146,0.46705948411928466
2,6.403436448794624,6.309242292393153,0.9666842137783375
3,4.381103128090101,5.204644495539896,0.14787046100921517
4,2.5060057018663837,3.8212950763774076,-0.022003605871632095
5,1.6555892041088704,3.168081354959828,0.7542721102945449
6,1.2509965355138999,3.1387570798417688,1.4185055533530355
7,0.9036565587733834,3.208194531247873,1.8175869578956125
8,0.6099967610311421,3.219908096537201,1.9454846432078599
9,0.38774667587137435,3.2259051277253326,1.862374490736653
10,0.20128802400377074,3.2653460633222546,1.6404641526268904
11,0.023170649732048153,3.3040683954925427,1.320016211266867
12,-0.10930544633185037,3.2501946573138873,0.9410210525181808
13,-0.0858312239016789,3.023634124197371,0.6041523651972389
14,0.18478335003656032,2.689702848543764,0.482908251732305
15,0.614927758854689,2.4797528264705844,0.701424009742518
16,0.9844467457021114,2.5453327376401798,1.157232034374767
17,1.1433399899168928,2.753662265963005,1.6335811281060986
18,1.115198831225743,2.8920131371426354,2.010624764762735
19,1.0417664774932318,2.88638038694456,2.267551757432412
20,1.0439086772810018,2.7684209400976982,2.4424657155422014
21,1.1731859610215127,2.5733905623227042,2.60079102989744
22,1.4379226429329541,2.3012929787150376,2.7802771442373504
23,1.8108140048286783,1.954088657809705,2.942004110034593
24,2.202225389738112,1.605345735926141,2.9784854357556685
25,2.510596090592098,1.3959009287157977,2.8299026664836706
26,2.732386357871685,1.4242887699330777,2.5403109120452187
27,2.9098167708646128,1.6798482698189376,2.167335952094163
28,3.0010260175208083,2.0556804046946806,1.7707333435229424
29,2.920323299606145,2.4026100876254204,1.4692692850683047
30,2.6742681264777604,2.653675212218149,1.387477280728329
31,2.325349721256302,2.846988101695557,1.5565914515102977
32,1.9253629986957792,2.983292452164736,1.9014692265215603
33,1.567371826321698,2.976517138352986,2.275498116308348
34,1.3872440736161356,2.7888626521150086,2.563565977772772
35,1.4598023869725525,2.4743089461356336,2.7740119883963223
36,1.7494504188221751,2.0874820088801482,2.940320944073633
37,2.131107836054701,1.6967243352577543,3.002019395165597
38,2.4597126474501008,1.4301385692042792,2.8839341268039407
39,2.6946901999375945,1.3991278345071665,2.612600221866443
40,2.8800577543989676,1.612037493717779,2.2493781079864665
41,2.9964081737086716,1.9757371374754975,1.847860529126655
42,2.953982720285442,2.338857772437392,1.513763273692623
43,2.736657984484036,2.607993428797614,1.3797929356007934
44,2.404769294683595,2.809410052534343,1.500001393761037
45,2.010177565576492,2.9633673915433376,1.8192096951590162
46,1.6318471140398714,2.994285222253108,2.200504173229314
47,1.4038060114126782,2.8424397345496093,2.5101865523875975
48,1.4217248898854307,2.5497170397703126,2.732379554716095
49,1.6729181555756958,2.1744881120943553,2.909748985838418
50,2.0484741341949118,1.7754462553282169,3.0028448883010688
51,2.3970597919110386,1.4699148891004932,2.9250768074708273
52,2.6492051490123925,1.3830586681205115,2.6812938333669285
53,2.8430028171228807,1.5478106189275214,2.334024130401386
54,2.981672608463571,1.8908230993290485,1.934383971711437
55,2.979634295032801,2.266372485267057,1.573459846898138
56,2.7962323661716213,2.5569629454904033,1.387203680058597
57,2.48437620229539,2.7685782516188144,1.453080664882472
58,2.09898184129076,2.9365271518963514,1.7382854428728693
59,1.7067078736612968,3.002831779479208,2.1197780150085648
60,1.4343947252633407,2.8902264917612466,2.451289756993296
61,1.3956303825220282,2.6225439282280814,2.688402336915065
62,1.6021258261298605,2.261472883727055,2.8749509283231056
63,1.963452805809022,1.8599305554672037,2.9948233491875147
64,2.328721659849211,1.5215469347680395,2.9582806045372165
65,2.600825145590076,1.3798685746190655,2.7456355915319777
66,2.8035796476712975,1.4924053154542112,2.416511141055592
67,2.959816337466455,1.8071292874195168,2.023057926187074
68,2.996137268044899,2.188937173282273,1.6422685208702772
69,2.849879830552554,2.501868682376768,1.4074350312775943
70,2.5606342662277446,2.7260506450885518,1.4170947835680046
71,2.187339824228809,2.9048587789382116,1.6620734109293802
72,1.7875805643421816,3.00220706343355,2.0360513429868856
73,1.476803177635613,2.9304927283515996,2.3873480638662494
74,1.3817681957454266,2.6910689167642263,2.6422730081553065
75,1.5390555209008205,2.3463334355095258,2.8373266014654654
76,1.878365568679329,1.9473541917151944,2.9788721948619634
77,2.255255642360719,1.5830634158352894,2.982650407367661
78,2.5491160440053076,1.3893841730817198,2.8045316206238278
79,2.7624178857110784,1.447067253872901,2.4958366439328366
80,2.9321345300728066,1.7267151104329745,2.1120571929492455
81,3.003307651449925,2.1075950701570143,1.7182882960023822
82,2.896653048808259,2.442192221758468,1.4399202748692466
83,2.6329255588734317,2.6817518843476984,1.392806770874986
84,2.274128527965526,2.869563162769513,1.5923109280088399
85,1.8726667662878922,2.9929477796986492,1.9508755538935014
86,1.5300217458369505,2.9624400771945867,2.3182104633493243
87,1.3804718739132578,2.7546740500877815,2.5934315753734047
88,1.4850654043071807,2.4284107332848857,2.797616249999382
89,1.7950292735630344,2.0361825161694123,2.956073108499424
90,2.1771705308605864,1.653056272229367,2.9977792212018577
91,2.49337566282743,1.411464924892801,2.857224308129274
92,2.719641294643217,1.4127643743394525,2.5715477096075383
93,2.899859861450442,1.6513494749874307,2.200247724848084
94,3.0013674419003578,2.0235516094379653,1.7998935599989332
95,2.935739914957387,2.3774863307248846,1.4839921518637318
96,2.7007659924824727,2.6352620003763954,1.3807820934836912
97,2.3586161925160107,2.8315924778561583,1.530498911791678
98,1.9603895420813324,2.975914409408135,1.8659308267882257
99,1.5928806036220986,2.9854664261086103,2.2440219314397
100,1.3918549913412013,2.812705273382478,2.541171593317577
101,1.4412980138862237,2.5072311406684697,2.7562166357283466
102,1.7152503500769078,2.125128460941928,2.927637980440128
103,2.0953466254562314,1.7300025739307534,3.0035842149404406
104,2.4329803037068074,1.44570652170145,2.9029150516395923
105,2.675051508710037,1.390253518982269,2.64321514528375
106,2.864116107975507,1.5826686475116567,2.2867389181555806
107,2.9909015981275564,1.9383005304388117,1.8854649527064091
108,2.9664053863602775,2.307585978130435,1.538710736878596
109,2.763593280695303,2.5859624625229967,1.3813536585661097
110,2.4402413481637737,2.79161640648318,1.477948514651152
111,2.049311090996198,2.9522069199679253,1.7830059665702807
112,1.663996979049052,2.9992178681794126,2.1653209964832403
113,1.4157604654127942,2.8644171570828805,2.48478060665295
114,1.4086906191756026,2.5823740721488484,2.7131923790268857
115,1.6407706156818338,2.2131194293044554,2.8947854135956743
116,2.011025252484639,1.812293420610035,3.0003425090264866
117,2.3675113762564273,1.4914129814141346,2.9408042619249657
118,2.628189887592421,1.380070005399036,2.7103545098581576
119,2.825815116107159,1.522143716871943,2.3708369203425583
120,2.9728113342259865,1.853539779686305,1.9734508585669288
121,2.9880801689703325,2.232689023864393,1.6028778017689416
122,2.820741952726699,2.533137000530056,1.394598826466231
123,2.5185459230087237,2.7499811087392985,1.4357719036391496
124,2.138178373336264,2.9230458754234623,1.7039010870450575
125,1.7418330320269997,3.0036632012536115,2.083043021065742
126,1.4517425225102745,2.9090074345094856,2.4236573984270673
127,1.3879684401604295,2.6534066039214985,2.6683020750172264
128,1.573203708968788,2.2992972144549757,2.8586138408772217
129,1.9257360985452696,1.8983155322884835,2.988689707477116
130,2.2968528778118773,1.5476050008546294,2.9701753879979558
131,2.5784167639902797,1.3825107413752271,2.772389211967037
132,2.7855806570359376,1.471057004260904,2.4519998429164303
133,2.9482222775539015,1.771065664819971,2.0624383124549936
134,3.0004538434667802,2.1533932056467746,1.67508377367569
135,2.871455341714583,2.4760822955108845,1.4203189490876502
136,2.5931113519743842,2.7067036600554606,1.4048756167629768
137,2.225951132269605,2.889639621787414,1.6303424405502798
138,1.824774050123624,2.9991338396035823,1.9984772200281538
139,1.4990623678860977,2.945683028138741,2.3574224859529904
140,1.3796328179314294,2.719832470892733,2.6210547615594475
141,1.513993946309564,2.3829937102878915,2.8199965049506823
142,1.8411984264717653,1.9865336177594322,2.969566988023825
143,2.2212602200329306,1.6130497090863312,2.990491598007682
144,2.525010496397851,1.397613706264716,2.8286388933314592
145,2.743709957704976,1.4304908032531192,2.529779504940072
146,2.9183615972680466,1.692672296867204,2.151204475092747
147,3.003547079077601,2.070689568896265,1.7537743632336185
148,2.914927834154922,2.414223138452334,1.4580250748675538
149,2.6634981882485995,2.6615017756931714,1.385952795405863
150,2.3118012597433557,2.853059176734096,1.5639207296694253
151,1.9112133624188357,2.9863149435127543,1.9131877254314276
152,1.5567008999248815,2.9737478236778148,2.286011257924623
